-8.359671784	0.061481541	0.049166665	-10.09487501	-9.901943275	4.57	0	-0.852743	0.002333858	0.00	-0.0059079
-8.354205113	0.058410762	0.051566668	-10.08563344	-9.911643296	-1.60	0	-0.1898103	0	0.00	-0.0093767
-8.351806965	0.054389845	0.051500001	-10.0778111	-9.920564374	0.84	0	-0.2335351	0	0.00	-0.0052221
-8.347322289	0.050568092	0.046733332	-10.08089796	-9.922593363	-2.04	0.8344971	-0.1892172	0	0.13	0.0014219
-8.33810298	0.057357162	0.046300001	-10.05700807	-9.912814301	0.79	1.920498	-0.5003613	0	-0.04	0.010985
-8.320783238	0.065756197	0.048400002	-10.03429695	-9.903744529	6.32	0.81191244	-0.2959091	0	0.00	0.0062609
-8.305756089	0.063666086	0.054966664	-10.0310428	-9.905320351	-0.51	1.3387081	-0.2401706	-0.002493517	-0.35	-0.01052
-8.308925956	0.063858495	0.061100001	-10.02621205	-9.909778505	1.87	4.4220468	-0.2257878	0	0.00	-0.0014161
-8.307841541	0.062741616	0.063933334	-10.01655262	-9.912451889	-6.20	1.7654935	-0.1357934	0	0.00	-0.0021235
-8.271750359	0.067923456	0.064766665	-9.966829776	-9.892773119	6.66	1.9802627	-0.1028773	0	0.00	0.012725
-8.264820544	0.07718336	0.073133335	-9.944867668	-9.889664289	-1.20	2.1819047	-0.4462726	0	0.00	-0.0081379
-8.254694245	0.085530454	0.085699997	-9.926465607	-9.886101867	0.66	2.1353124	0.1991114	0	0.00	0.0017439
-8.255593244	0.093337704	0.093833332	-9.912543365	-9.895658203	-1.57	3.6870536	-0.0848414	0.00455298	-0.78	-0.015838
-8.257251625	0.102149058	0.09376667	-9.91614292	-9.892307808	-8.89	9.4898742	-0.0080705	0	0.00	0.0034395
-8.253021851	0.11085273	0.096733332	-9.91546119	-9.887267781	4.77	16.989904	0.8784265	0	0.00	-0.001624
-8.253518262	0.119043804	0.118433332	-9.916996239	-9.875023884	-2.12	10.848064	0.0860985	0	0.00	0.0061527
-8.253062293	0.13286842	0.133533335	-9.912980428	-9.859055464	-11.34	10.489312	1.6978148	0.063585771	0.00	0.014724
-8.276414076	0.134756133	0.096166668	-9.943571194	-9.854991468	-4.37	4.9257563	-4.030636	0	0.30	-0.0012733
-8.281339956	0.121644709	0.091533337	-9.93245744	-9.872174169	3.57	3.9272062	1.0668587	0	0.00	-0.024865
